-270.09 -173.934
-269.879 -170.077
-268.288 -161.701
-267.489 -156.189
-266.694 -151.559
-266.364 -145.474
-265.16 -139.786
-263.333 -135.719
-263.574 -130.249
-262.056 -124.204
-261.255 -120.009
-261.15 -112.875
-259.582 -110.186
-258.803 -104.889
-258.303 -100.044
-258.023 -93.6729
-255.678 -89.8327
-254.463 -86.4579
-253.977 -82.3701
-253.132 -76.7096
-252.353 -73.1816
-251.381 -69.2701
-250.873 -62.331
-249.484 -61.6994
-248.225 -56.1675
-248.234 -50.152
-247.43 -49.0777
-247.656 -42.3459
-245.504 -38.4712
-244.619 -37.6505
-243.948 -31.7093
-242.901 -30.0268
-242.235 -27.1325
-241.34 -20.9829
-241.085 -17.9157
-240.121 -13.5047
-239.704 -11.908
-238.921 -6.12702
-238.439 -5.39844
-238.25 0.066532
-237.498 1.03629
-237.458 4.46822
-235.797 9.77977
-235.959 11.722
-235.576 17.8289
-234.842 20.674
-235.399 22.7949
-233.219 26.7658
-232.617 29.6586
-232.032 32.1599
-232.055 33.7746
-231.731 40.5353
-230.703 40.6127
-230.725 43.2833
-229.96 47.179
-228.33 53.4367
-228.159 55.2355
-228.721 56.0988
-227.886 59.3981
-226.332 65.9697
-226.669 67.4783
-226.521 70.5403
-225.255 74.4829
-225.258 76.0528
-224.082 80.9351
-222.892 85.5603
-223.543 86.6527
-222.318 91.7328
-221.658 95.232
-222.474 95.8675
-221.54 100.453
-220.227 105.633
-220.721 106.91
-219.431 111.203
-220.755 113.01
-218.606 118.693
-217.639 122.508
-218.827 123.963
-218.272 127.931
-216.027 133.598
-216.718 136.739
-216.187 139.89
-216.482 142.186
-215.254 147.161
-215.847 150.7
-213.645 155.936
-213.586 160.219
-212.767 164.185
-211.614 168.893
-212.541 171.732
-211.673 175.946
-211.65 179.473
-209.368 185.54
-209.082 189.604
-208.463 193.974
-207.858 197.899
-207.021 203.439
-206.095 207.56
-205.56 212.634
-204.94 217.029
-204.558 220.81
-202.139 226.724
-202.733 230.539
-199.843 237.641
-200.662 240.867
-197.917 248.264
-197.2 252.968
-196.697 258.09
-196.626 263.467
-193.966 270.37
-194.498 275.208
-192.26 282.541
-191.403 287.637
-188.7 295.665
-187.512 301.731
-186.684 308.398
-185.891 314.988
-184.418 323.07
-182.595 330.688
-182.318 337.106
-179.779 345.81
-177.387 354.327
-176.695 363.033
-176.341 371.524
-172.924 381.103
-171.962 391.389
-170.344 401.618
-169.282 411.544
-165.496 421.15
-164.658 432.464
-161.737 444.755
-158.609 457.803
-155.402 469.974
-152.323 483.577
-149.449 497.539
-146.703 513.713
-145.508 528.588
-142.81 546.654
-138.288 562.501
-136.05 582.061
-131.788 603.017
-128.248 625.998
-124.687 650.915
-120.803 677.565
-115.528 703.325
-111.863 734.784
-105.873 766.977
-98.7235 800.435
-94.0813 839.998
-82.1706 848.531
-69.8166 848.633
-59.0489 844.438
-45.6458 844.517
-34.383 840.047
-22.4726 840.7
-11.4356 838.672
1.1416 837.499
13.0175 837.399
24.1942 828.897
36.8162 827.682
48.9701 826.551
60.9122 825.756
71.3082 825.426
83.4028 821.527
94.9211 817.256
107.521 816.703
117.865 816.032
129.045 813.326
132.794 813.989
